	10.00		12.50		15.00		17.50		20.00		21.50		21.80		22.00		23.00		24.00		25.00		26.00		27.00		28.00		29.00		30.00		31.00		32.00		33.00		34.00		35.00		36.00		37.00		38.00		39.00		40.00		41.00		42.00		43.00		44.00		45.00		46.00		47.00		48.00		49.00		50.00		51.00		52.00		52.50		53.00		55.00		57.50		60.00		62.50		65.00	
7864	90.582566	6.894959e+01	52.483011	3.994899e+01	30.408351	2.581577e+01	25.319492	2.475471e+01	21.970115	1.935409e+01	17.039972	1.514568e+01	13.754786	1.274046e+01	11.891653	1.105555e+01	10.367890	1.004696e+01	10.239668	1.085259e+01	11.664446	1.245231e+01	12.993237	1.307675e+01	12.664483	1.184377e+01	10.704816	9.339016e+00	7.893730	6.592255e+00	5.550477	4.733149e+00	4.094521	3.588840e+00	3.174111	2.826060e+00	2.525635	2.253786e+00	2.122624	1.793181e+00	1.342346	9.346836e-01	0.650826	4.531742e-01	0.315548	
7922	91.165199	6.940637e+01	52.840827	4.022906e+01	30.627400	2.600473e+01	25.505595	2.493688e+01	22.132983	1.949907e+01	17.169480	1.526269e+01	13.862547	1.284100e+01	11.985184	1.114091e+01	10.444832	1.011679e+01	10.304742	1.091507e+01	11.725743	1.251305e+01	13.053279	1.313522e+01	12.720299	1.189606e+01	10.752892	9.382412e+00	7.932312	6.626408e+00	5.580865	4.760378e+00	4.119117	3.611249e+00	3.194696	2.845105e+00	2.543342	2.270277e+00	2.138527	1.807080e+00	1.353529	9.431482e-01	0.657192	4.579361e-01	0.319093	
7980	91.747958	6.986322e+01	53.198676	4.050914e+01	30.846454	2.619368e+01	25.691699	2.511906e+01	22.295851	1.964405e+01	17.298989	1.537970e+01	13.970309	1.294154e+01	12.078714	1.122627e+01	10.521775	1.018663e+01	10.369819	1.097756e+01	11.787042	1.257379e+01	13.113323	1.319368e+01	12.776110	1.194833e+01	10.800945	9.425769e+00	7.970837	6.660491e+00	5.611178	4.787536e+00	4.143649	3.633604e+00	3.215239	2.864119e+00	2.561031	2.286762e+00	2.154431	1.820962e+00	1.364701	9.516085e-01	0.663558	4.627005e-01	0.322642	
8039	92.340888	7.032801e+01	53.562726	4.079407e+01	31.069288	2.638590e+01	25.881011	2.530437e+01	22.461527	1.979154e+01	17.430731	1.549873e+01	14.079928	1.304382e+01	12.173857	1.131310e+01	10.600044	1.025767e+01	10.436018	1.104112e+01	11.849399	1.263558e+01	13.174403	1.325316e+01	12.832884	1.200150e+01	10.849826	9.469873e+00	8.010026	6.695161e+00	5.642014	4.815162e+00	4.168605	3.656344e+00	3.236136	2.883462e+00	2.579026	2.303532e+00	2.170609	1.835088e+00	1.376073	9.602234e-01	0.670044	4.675563e-01	0.326261	
8097	92.929997	7.078873e+01	53.922790	4.107528e+01	31.288792	2.657503e+01	26.067159	2.548659e+01	22.624399	1.993647e+01	17.560126	1.561553e+01	14.187364	1.314394e+01	12.266927	1.139807e+01	10.676733	1.032738e+01	10.501057	1.110363e+01	11.910739	1.269637e+01	13.234485	1.331165e+01	12.888714	1.205379e+01	10.897885	9.513231e+00	8.048551	6.729243e+00	5.672325	4.842317e+00	4.193136	3.678698e+00	3.256679	2.902477e+00	2.596716	2.320019e+00	2.186514	1.848978e+00	1.387258	9.687001e-01	0.676428	4.723385e-01	0.329826	
8155	93.573010	7.128292e+01	54.302567	4.136712e+01	31.513027	2.676647e+01	26.253744	2.566931e+01	22.788110	2.008245e+01	17.690440	1.573247e+01	14.293285	1.324063e+01	12.355416	1.147878e+01	10.750415	1.039543e+01	10.565423	1.116607e+01	11.972333	1.275752e+01	13.294905	1.337042e+01	12.944748	1.210621e+01	10.946018	9.556619e+00	8.087077	6.763310e+00	5.702617	4.869453e+00	4.217651	3.701042e+00	3.277215	2.921489e+00	2.614405	2.336507e+00	2.202422	1.862868e+00	1.398446	9.771815e-01	0.682818	4.771275e-01	0.333399	
8213	94.204773	7.177044e+01	54.678710	4.165728e+01	31.736834	2.695797e+01	26.440271	2.585205e+01	22.952189	2.022917e+01	17.821854	1.585072e+01	14.400439	1.333828e+01	12.444514	1.155980e+01	10.824210	1.046345e+01	10.629697	1.122839e+01	12.033810	1.281857e+01	13.355261	1.342915e+01	13.000761	1.215862e+01	10.994151	9.600010e+00	8.125607	6.797382e+00	5.732912	4.896592e+00	4.242167	3.723386e+00	3.297752	2.940501e+00	2.632095	2.352995e+00	2.218330	1.876762e+00	1.409639	9.856704e-01	0.689216	4.819246e-01	0.336979	
8272	94.847465	7.226638e+01	55.061348	4.195246e+01	31.964502	2.715278e+01	26.630014	2.603793e+01	23.119097	2.037841e+01	17.955534	1.597101e+01	14.509441	1.343762e+01	12.535148	1.164222e+01	10.899276	1.053265e+01	10.695080	1.129178e+01	12.096348	1.288067e+01	13.416657	1.348889e+01	13.057741	1.221193e+01	11.043113	9.644149e+00	8.164801	6.832041e+00	5.763729	4.924198e+00	4.267107	3.746117e+00	3.318644	2.959842e+00	2.650091	2.369769e+00	2.234513	1.890900e+00	1.421033	9.943140e-01	0.695734	4.868133e-01	0.340629	
8330	95.479763	7.275422e+01	55.437673	4.224271e+01	32.188345	2.734430e+01	26.816546	2.622067e+01	23.283175	2.052513e+01	18.086935	1.608924e+01	14.616564	1.353523e+01	12.624210	1.172323e+01	10.973100	1.060079e+01	10.759610	1.135452e+01	12.158404	1.294243e+01	13.477769	1.354833e+01	13.114331	1.226472e+01	11.091400	9.687472e+00	8.203076	6.865734e+00	5.793595	4.950914e+00	4.291246	3.768148e+00	3.338936	2.978680e+00	2.667676	2.386223e+00	2.250422	1.904664e+00	1.432129	1.002736e+00	0.702088	4.915822e-01	0.344192	
8388	96.180554	7.328270e+01	55.836181	4.254318e+01	32.414859	2.753548e+01	27.003438	2.640335e+01	23.445075	2.066743e+01	18.211788	1.619968e+01	14.716275	1.362705e+01	12.709522	1.180225e+01	11.046323	1.066943e+01	10.825567	1.141951e+01	12.223395	1.300765e+01	13.542709	1.361177e+01	13.174825	1.232100e+01	11.142330	9.732108e+00	8.241038	6.897769e+00	5.821041	4.974929e+00	4.312757	3.787848e+00	3.357306	2.996072e+00	2.684342	2.402316e+00	2.266253	1.917127e+00	1.442108	1.010256e+00	0.707725	4.957907e-01	0.347322	
8446	96.926665	7.383806e+01	56.249327	4.285035e+01	32.643100	2.772641e+01	27.190567	2.658599e+01	23.605496	2.080675e+01	18.332226	1.630488e+01	14.811033	1.371504e+01	12.792386	1.187998e+01	11.119082	1.073812e+01	10.891867	1.148496e+01	12.288874	1.307334e+01	13.608099	1.367570e+01	13.235929	1.237799e+01	11.194029	9.777450e+00	8.279539	6.930159e+00	5.848700	4.999055e+00	4.334308	3.807545e+00	3.375648	3.013428e+00	2.700976	2.418386e+00	2.282067	1.929502e+00	1.451991	1.017682e+00	0.713281	4.999298e-01	0.350395	
8505	97.622974	7.436462e+01	56.647498	4.315142e+01	32.870737	2.791888e+01	27.380468	2.677138e+01	23.768645	2.094893e+01	18.455902	1.641403e+01	14.910774	1.380894e+01	12.881413	1.196304e+01	11.195706	1.080931e+01	10.959695	1.155139e+01	12.355075	1.313970e+01	13.674233	1.374046e+01	13.297890	1.243584e+01	11.246557	9.823555e+00	8.318708	6.963125e+00	5.876858	5.023617e+00	4.356247	3.827592e+00	3.394313	3.031088e+00	2.717899	2.434732e+00	2.298153	1.942099e+00	1.462053	1.025245e+00	0.718940	5.041472e-01	0.353527	
8563	98.305983	7.488134e+01	57.038392	4.344711e+01	33.094407	2.810806e+01	27.567140	2.695362e+01	23.929027	2.108871e+01	18.577510	1.652139e+01	15.008905	1.390135e+01	12.969044	1.204478e+01	11.271094	1.087932e+01	11.026383	1.161669e+01	12.420145	1.320494e+01	13.739237	1.380410e+01	13.358796	1.249271e+01	11.298194	9.868877e+00	8.357213	6.995533e+00	5.904539	5.047764e+00	4.377815	3.847300e+00	3.412663	3.048449e+00	2.734536	2.450804e+00	2.313968	1.954487e+00	1.471950	1.032687e+00	0.724509	5.082991e-01	0.356611	
8621	98.989003	7.539806e+01	57.429289	4.374281e+01	33.318077	2.829723e+01	27.753811	2.713586e+01	24.089410	2.122849e+01	18.699118	1.662874e+01	15.107036	1.399377e+01	13.056676	1.212652e+01	11.346482	1.094933e+01	11.093070	1.168198e+01	12.485214	1.327017e+01	13.804240	1.386775e+01	13.419701	1.254957e+01	11.349831	9.914200e+00	8.395718	7.027941e+00	5.932221	5.071911e+00	4.399383	3.867008e+00	3.431013	3.065811e+00	2.751174	2.466876e+00	2.329784	1.966879e+00	1.481852	1.040133e+00	0.730084	5.124565e-01	0.359701	
8679	99.638533	7.589493e+01	57.809372	4.403355e+01	33.540473	2.848659e+01	27.940309	2.731814e+01	24.250886	2.137047e+01	18.823989	1.673996e+01	15.208826	1.408902e+01	13.146114	1.220921e+01	11.422202	1.101928e+01	11.159488	1.174693e+01	12.549938	1.333512e+01	13.869053	1.393129e+01	13.480548	1.260642e+01	11.401465	9.959530e+00	8.434234	7.060360e+00	5.959912	5.096065e+00	4.420956	3.886720e+00	3.449366	3.083174e+00	2.767812	2.482949e+00	2.345601	1.979275e+00	1.491758	1.047584e+00	0.735664	5.166185e-01	0.362794	
8738	100.287368	7.639332e+01	58.192167	4.432754e+01	33.766250	2.867928e+01	28.129961	2.750357e+01	24.415533	2.151567e+01	18.952172	1.685448e+01	15.313672	1.418691e+01	13.237735	1.229366e+01	11.499346	1.109042e+01	11.226955	1.181286e+01	12.615654	1.340109e+01	13.934916	1.399588e+01	13.542423	1.266424e+01	11.453988	1.000564e+01	8.473418	7.093341e+00	5.988083	5.120639e+00	4.442904	3.906774e+00	3.468035	3.100837e+00	2.784739	2.499300e+00	2.361691	1.991888e+00	1.501840	1.055169e+00	0.741345	5.208576e-01	0.365946	
8796	100.925322	7.688333e+01	58.568514	4.461658e+01	33.988208	2.886872e+01	28.316399	2.768586e+01	24.577391	2.165842e+01	19.078180	1.696705e+01	15.416734	1.428314e+01	13.327795	1.237667e+01	11.575177	1.116035e+01	11.293277	1.187768e+01	12.680258	1.346594e+01	13.999663	1.405937e+01	13.603250	1.272107e+01	11.505621	1.005098e+01	8.511938	7.125764e+00	6.015778	5.144796e+00	4.464479	3.926487e+00	3.486389	3.118202e+00	2.801379	2.515375e+00	2.377509	2.004292e+00	1.511756	1.062631e+00	0.746936	5.250301e-01	0.369050	
8854	101.565829	7.737490e+01	58.945760	4.490607e+01	34.210350	2.905822e+01	28.502855	2.786816e+01	24.739250	2.180115e+01	19.204141	1.707954e+01	15.519662	1.437919e+01	13.417663	1.245952e+01	11.650899	1.123022e+01	11.359568	1.194248e+01	12.744848	1.353078e+01	14.064405	1.412288e+01	13.664122	1.277801e+01	11.557444	1.009662e+01	8.550911	7.158742e+00	6.044062	5.169525e+00	4.486569	3.946635e+00	3.505088	3.135818e+00	2.818175	2.531507e+00	2.393335	2.016880e+00	1.521816	1.070200e+00	0.752606	5.292615e-01	0.372197	
8912	102.204709	7.786550e+01	59.322479	4.519532e+01	34.432430	2.924773e+01	28.689303	2.805047e+01	24.901161	2.194399e+01	19.330261	1.719221e+01	15.622768	1.447538e+01	13.507621	1.254242e+01	11.726634	1.130008e+01	11.425827	1.200724e+01	12.809388	1.359558e+01	14.129115	1.418638e+01	13.725031	1.283506e+01	11.609474	1.014262e+01	8.590391	7.192339e+00	6.073005	5.194890e+00	4.509230	3.967265e+00	3.524171	3.153714e+00	2.835142	2.547700e+00	2.409168	2.029670e+00	1.532035	1.077886e+00	0.758362	5.335570e-01	0.375392	
8971	102.852707	7.836344e+01	59.705075	4.548927e+01	34.658261	2.944052e+01	28.878955	2.823592e+01	25.065921	2.208940e+01	19.458727	1.730703e+01	15.727846	1.457338e+01	13.599235	1.262681e+01	11.803726	1.137118e+01	11.493267	1.207312e+01	12.874979	1.366129e+01	14.194491	1.425017e+01	13.785770	1.289151e+01	11.660645	1.018776e+01	8.629282	7.225667e+00	6.101928	5.220417e+00	4.532178	3.988255e+00	3.543646	3.172004e+00	2.852482	2.564231e+00	2.425318	2.042901e+00	1.542674	1.085945e+00	0.764437	5.381150e-01	0.378799	
9029	103.489419	7.885274e+01	60.081074	4.577818e+01	34.880237	2.963002e+01	29.065393	2.841823e+01	25.227886	2.223235e+01	19.585009	1.741990e+01	15.831141	1.466973e+01	13.689321	1.270983e+01	11.879594	1.144120e+01	11.559691	1.213796e+01	12.939348	1.372541e+01	14.257682	1.431092e+01	13.842487	1.294313e+01	11.706633	1.022809e+01	8.664395	7.256343e+00	6.129086	5.244835e+00	4.554477	4.008896e+00	3.562944	3.190191e+00	2.869722	2.580623e+00	2.441302	2.056442e+00	1.553726	1.094453e+00	0.770939	5.430532e-01	0.382530	
9087	104.126140	7.934206e+01	60.457075	4.606709e+01	35.102213	2.981952e+01	29.251831	2.860054e+01	25.389851	2.237529e+01	19.711291	1.753276e+01	15.934437	1.476608e+01	13.779407	1.279285e+01	11.955462	1.151121e+01	11.626115	1.220280e+01	13.003716	1.378953e+01	14.320872	1.437166e+01	13.899204	1.299476e+01	11.752622	1.026843e+01	8.699508	7.287019e+00	6.156243	5.269254e+00	4.576776	4.029538e+00	3.582243	3.208378e+00	2.886963	2.597016e+00	2.457288	2.069989e+00	1.564787	1.102971e+00	0.777451	5.480014e-01	0.386270	
9145	104.772692	7.983739e+01	60.836543	4.635779e+01	35.324901	3.000930e+01	29.438340	2.878291e+01	25.551821	2.251816e+01	19.837392	1.764530e+01	16.037207	1.486174e+01	13.868750	1.287524e+01	12.030921	1.158102e+01	11.692478	1.226766e+01	13.068149	1.385371e+01	14.384123	1.443245e+01	13.955951	1.304640e+01	11.798620	1.030876e+01	8.734621	7.317692e+00	6.183398	5.293669e+00	4.599074	4.050179e+00	3.601543	3.226567e+00	2.904205	2.613412e+00	2.473276	2.083542e+00	1.575854	1.111498e+00	0.783973	5.529594e-01	0.390019	
9204	105.551627	8.041379e+01	61.262702	4.667257e+01	35.557185	3.020277e+01	29.628762	2.896853e+01	25.713722	2.265746e+01	19.956446	1.774844e+01	16.130328	1.494925e+01	13.952370	1.295445e+01	12.105425	1.165150e+01	11.760495	1.233466e+01	13.134820	1.391999e+01	14.449169	1.449473e+01	14.013936	1.309906e+01	11.845451	1.034979e+01	8.770308	7.348857e+00	6.210984	5.318477e+00	4.621735	4.071163e+00	3.621169	3.245067e+00	2.921745	2.630092e+00	2.489544	2.097333e+00	1.587121	1.120182e+00	0.790619	5.580149e-01	0.393844	
9262	106.335183	8.099101e+01	61.687429	4.698471e+01	35.786263	3.039291e+01	29.816048	2.915100e+01	25.872351	2.279332e+01	20.071888	1.784793e+01	16.220052	1.503384e+01	14.033592	1.303171e+01	12.178338	1.172065e+01	11.827361	1.240059e+01	13.200458	1.398523e+01	14.513184	1.455601e+01	14.070969	1.315084e+01	11.891495	1.039012e+01	8.805388	7.379490e+00	6.238100	5.342861e+00	4.644011	4.091792e+00	3.640462	3.263255e+00	2.938991	2.646493e+00	2.505538	2.110896e+00	1.598206	1.128730e+00	0.797163	5.629950e-01	0.397614	
9320	107.121356	8.156982e+01	62.113070	4.729731e+01	36.015540	3.058314e+01	30.003344	2.933348e+01	26.030993	2.292919e+01	20.187331	1.794739e+01	16.309718	1.511832e+01	14.114632	1.310872e+01	12.250942	1.178951e+01	11.893992	1.246636e+01	13.265980	1.405040e+01	14.577169	1.461727e+01	14.127981	1.320257e+01	11.937435	1.043026e+01	8.840194	7.409784e+00	6.264853	5.366893e+00	4.665970	4.112152e+00	3.659544	3.281288e+00	2.956141	2.662860e+00	2.521530	2.124353e+00	1.609210	1.137223e+00	0.803671	5.679510e-01	0.401369	
9378	107.907823	8.214880e+01	62.538793	4.760996e+01	36.244829	3.077337e+01	30.190641	2.951596e+01	26.189634	2.306506e+01	20.302772	1.804686e+01	16.399381	1.520280e+01	14.195670	1.318572e+01	12.323550	1.185838e+01	11.960649	1.253216e+01	13.331547	1.411562e+01	14.641186	1.467854e+01	14.184936	1.325416e+01	11.983085	1.046992e+01	8.874296	7.439216e+00	6.290691	5.390040e+00	4.687133	4.131843e+00	3.678093	3.298935e+00	2.973055	2.679144e+00	2.537516	2.137540e+00	1.620009	1.145570e+00	0.810075	5.728350e-01	0.405073	
9437	108.708116	8.273790e+01	62.971927	4.792802e+01	36.478082	3.096688e+01	30.381167	2.970158e+01	26.351010	2.320327e+01	20.420204	1.814804e+01	16.490589	1.528873e+01	14.278105	1.326405e+01	12.397410	1.192844e+01	12.028455	1.259909e+01	13.398246	1.418197e+01	14.706306	1.474086e+01	14.242873	1.330663e+01	12.029522	1.051027e+01	8.908987	7.469156e+00	6.316975	5.413587e+00	4.708663	4.151874e+00	3.696963	3.316887e+00	2.990263	2.695710e+00	2.553779	2.150960e+00	1.631002	1.154070e+00	0.816601	5.778131e-01	0.408851	
9495	109.495104	8.331715e+01	63.397789	4.824072e+01	36.707391	3.115712e+01	30.568463	2.988406e+01	26.509651	2.333914e+01	20.535645	1.824751e+01	16.580252	1.537321e+01	14.359142	1.334105e+01	12.470017	1.199732e+01	12.095111	1.266489e+01	13.463813	1.424719e+01	14.770323	1.480212e+01	14.299828	1.335821e+01	12.075172	1.054993e+01	8.943089	7.498589e+00	6.342813	5.436735e+00	4.729827	4.171566e+00	3.715514	3.334535e+00	3.007179	2.711997e+00	2.569768	2.164159e+00	1.641816	1.162435e+00	0.823025	5.827163e-01	0.412574	
9553	110.283317	8.389772e+01	63.824953	4.855465e+01	36.937814	3.134840e+01	30.755829	3.006677e+01	26.669294	2.347677e+01	20.653446	1.834940e+01	16.671547	1.545805e+01	14.439455	1.341693e+01	12.541617	1.206547e+01	12.161313	1.273043e+01	13.529253	1.431237e+01	14.834350	1.486342e+01	14.356827	1.340983e+01	12.120850	1.058961e+01	8.977200	7.528024e+00	6.368650	5.459880e+00	4.750989	4.191256e+00	3.734064	3.352184e+00	3.024097	2.728286e+00	2.585760	2.177362e+00	1.652636	1.170808e+00	0.829457	5.876279e-01	0.416304	
9611	111.073841	8.447980e+01	64.253081	4.886918e+01	37.168593	3.153993e+01	30.943215	3.024952e+01	26.829124	2.361472e+01	20.771665	1.845169e+01	16.763080	1.554286e+01	14.519499	1.349239e+01	12.612579	1.213242e+01	12.225278	1.279239e+01	13.589773	1.437154e+01	14.891817	1.491842e+01	14.408510	1.345754e+01	12.164095	1.062810e+01	9.010979	7.557641e+00	6.394921	5.483517e+00	4.772580	4.211262e+00	3.752828	3.369965e+00	3.041080	2.744581e+00	2.601729	2.190776e+00	1.663649	1.179346e+00	0.836028	5.926525e-01	0.420126	
9670	111.877696	8.507171e+01	64.688465	4.918906e+01	37.403322	3.173476e+01	31.133829	3.043542e+01	26.991711	2.375505e+01	20.891935	1.855578e+01	16.856224	1.562917e+01	14.600963	1.356918e+01	12.684738	1.220041e+01	12.290084	1.285499e+01	13.650723	1.443098e+01	14.949457	1.497358e+01	14.460421	1.350557e+01	12.207782	1.066711e+01	9.045299	7.587792e+00	6.421698	5.507623e+00	4.794597	4.231653e+00	3.771944	3.388071e+00	3.058365	2.761160e+00	2.617975	2.204454e+00	1.674882	1.188060e+00	0.842738	5.977873e-01	0.424034	
9728	112.668134	8.565370e+01	65.116522	4.950354e+01	37.634079	3.192628e+01	31.321211	3.061817e+01	27.151543	2.389300e+01	21.010166	1.865810e+01	16.947789	1.571403e+01	14.681048	1.364467e+01	12.755677	1.226724e+01	12.353795	1.291654e+01	13.710637	1.448939e+01	15.006084	1.502774e+01	14.511352	1.355267e+01	12.250582	1.070532e+01	9.078932	7.617362e+00	6.447979	5.531298e+00	4.816232	4.251700e+00	3.790742	3.405878e+00	3.075366	2.777465e+00	2.633950	2.217924e+00	1.685954	1.196656e+00	0.849363	6.028607e-01	0.427899	
9786	113.458710	8.623576e+01	65.544608	4.981803e+01	37.864837	3.211780e+01	31.508594	3.080092e+01	27.311373	2.403095e+01	21.128395	1.876042e+01	17.039354	1.579888e+01	14.761138	1.372017e+01	12.826635	1.233410e+01	12.417536	1.297809e+01	13.770525	1.454769e+01	15.062461	1.508144e+01	14.561591	1.359886e+01	12.292385	1.074260e+01	9.111844	7.646449e+00	6.473966	5.554817e+00	4.837809	4.271748e+00	3.809576	3.423733e+00	3.092412	2.793804e+00	2.649952	2.231525e+00	1.697173	1.205401e+00	0.856124	6.080542e-01	0.431865	
9844	114.254006	8.682060e+01	65.974198	5.013320e+01	38.095775	3.230930e+01	31.695999	3.098367e+01	27.471060	2.416861e+01	21.246195	1.886222e+01	17.130437	1.588337e+01	14.840990	1.379555e+01	12.897550	1.240097e+01	12.481312	1.303970e+01	13.830459	1.460604e+01	15.118864	1.513516e+01	14.611837	1.364507e+01	12.334188	1.077987e+01	9.144755	7.675535e+00	6.499951	5.578335e+00	4.859385	4.291798e+00	3.828411	3.441591e+00	3.109461	2.810145e+00	2.665956	2.245133e+00	1.708401	1.214156e+00	0.862897	6.132588e-01	0.435841	
9903	115.170583	8.747913e+01	66.445772	5.046964e+01	38.334794	3.250356e+01	31.887179	3.116945e+01	27.630085	2.430177e+01	21.355832	1.895370e+01	17.211654	1.596045e+01	14.916573	1.386927e+01	12.968656	1.246919e+01	12.547068	1.310352e+01	13.892573	1.466632e+01	15.176881	1.519016e+01	14.663051	1.369192e+01	12.376305	1.081708e+01	9.177190	7.703853e+00	6.525042	5.600966e+00	4.880176	4.311222e+00	3.846802	3.459199e+00	3.126463	2.826649e+00	2.682228	2.258588e+00	1.719528	1.222854e+00	0.869641	6.184508e-01	0.439815	
9961	116.003136	8.808464e+01	66.885292	5.078800e+01	38.564839	3.269263e+01	32.074630	3.135167e+01	27.786374	2.443315e+01	21.464862	1.904593e+01	17.295106	1.604098e+01	14.995983	1.394603e+01	13.041379	1.253768e+01	12.612152	1.316614e+01	13.953248	1.472515e+01	15.233537	1.524392e+01	14.713120	1.373768e+01	12.417315	1.085308e+01	9.208287	7.730739e+00	6.548699	5.622239e+00	4.899737	4.329574e+00	3.864290	3.476077e+00	3.142913	2.842779e+00	2.698217	2.271517e+00	1.730240	1.231244e+00	0.876157	6.234761e-01	0.443667	
10019	116.785436	8.865945e+01	67.307183	5.109728e+01	38.791283	3.288031e+01	32.261723	3.153358e+01	27.942634	2.456489e+01	21.574808	1.913984e+01	17.381196	1.612497e+01	15.079121	1.402593e+01	13.116158	1.260720e+01	12.677539	1.322864e+01	14.013603	1.478362e+01	15.289891	1.529745e+01	14.763033	1.378334e+01	12.458277	1.088907e+01	9.239389	7.757638e+00	6.572374	5.643528e+00	4.919311	4.347934e+00	3.881784	3.492959e+00	3.159365	2.858911e+00	2.714207	2.284457e+00	1.740963	1.239646e+00	0.882685	6.285128e-01	0.447530	
10077	117.567991	8.923441e+01	67.729145	5.140659e+01	39.017738	3.306801e+01	32.448817	3.171549e+01	28.098893	2.469663e+01	21.684753	1.923375e+01	17.467286	1.620896e+01	15.162259	1.410583e+01	13.190938	1.267671e+01	12.742926	1.329113e+01	14.073957	1.484209e+01	15.346246	1.535099e+01	14.812947	1.382901e+01	12.499238	1.092506e+01	9.270490	7.784538e+00	6.596049	5.664818e+00	4.938886	4.366296e+00	3.899279	3.509842e+00	3.175820	2.875045e+00	2.730199	2.297403e+00	1.751695	1.248059e+00	0.889225	6.335605e-01	0.451403	
10136	118.364297	8.981942e+01	68.158454	5.172128e+01	39.248109	3.325894e+01	32.639136	3.190054e+01	28.257846	2.483064e+01	21.796595	1.932928e+01	17.554860	1.629440e+01	15.246831	1.418710e+01	13.267006	1.274743e+01	12.809441	1.335471e+01	14.135353	1.490158e+01	15.403571	1.540544e+01	14.863721	1.387546e+01	12.540906	1.096167e+01	9.302128	7.811901e+00	6.620133	5.686476e+00	4.958799	4.384975e+00	3.917077	3.527019e+00	3.192560	2.891460e+00	2.746470	2.310581e+00	1.762622	1.256628e+00	0.895889	6.387066e-01	0.455354	
10194	119.147358	9.039465e+01	68.580556	5.203066e+01	39.474587	3.344665e+01	32.826230	3.208245e+01	28.414105	2.496238e+01	21.906540	1.942319e+01	17.640950	1.637839e+01	15.329970	1.426700e+01	13.341786	1.281694e+01	12.874828	1.341720e+01	14.195707	1.496005e+01	15.459926	1.545898e+01	14.913634	1.392112e+01	12.581867	1.099765e+01	9.333230	7.838801e+00	6.643809	5.707766e+00	4.978376	4.403339e+00	3.934575	3.543906e+00	3.209018	2.907599e+00	2.762467	2.323542e+00	1.773372	1.265061e+00	0.902450	6.437761e-01	0.459247	
10252	119.930663	9.097001e+01	69.002727	5.234007e+01	39.701076	3.363435e+01	33.013323	3.226436e+01	28.570365	2.509411e+01	22.016486	1.951710e+01	17.727040	1.646238e+01	15.413108	1.434690e+01	13.416565	1.288646e+01	12.940216	1.347970e+01	14.256062	1.501852e+01	15.516280	1.551251e+01	14.963548	1.396678e+01	12.622828	1.103364e+01	9.364332	7.865701e+00	6.667485	5.729058e+00	4.997954	4.421705e+00	3.952075	3.560796e+00	3.225479	2.923741e+00	2.778468	2.336511e+00	1.784132	1.273506e+00	0.909023	6.488571e-01	0.463151	
10310	120.759817	9.157331e+01	69.440899	5.265769e+01	39.930819	3.382331e+01	33.200735	3.244655e+01	28.726651	2.522554e+01	22.125615	1.960951e+01	17.810777	1.654328e+01	15.492921	1.442400e+01	13.489511	1.295506e+01	13.005333	1.354230e+01	14.316702	1.507731e+01	15.572903	1.556625e+01	15.013599	1.401253e+01	12.663833	1.106964e+01	9.395430	7.892589e+00	6.691146	5.750336e+00	5.017521	4.440063e+00	3.969572	3.577684e+00	3.241941	2.939885e+00	2.794472	2.349483e+00	1.794898	1.281959e+00	0.915606	6.539474e-01	0.467065	
10369	120.981492	9.181994e+01	69.687532	5.288995e+01	40.141281	3.401904e+01	33.388305	3.263261e+01	28.905622	2.539938e+01	22.296021	1.977377e+01	17.962100	1.667632e+01	15.606038	1.451884e+01	13.569185	1.302350e+01	13.066547	1.359954e+01	14.372153	1.513210e+01	15.627101	1.561890e+01	15.063487	1.405867e+01	12.705508	1.110640e+01	9.427259	7.920132e+00	6.715382	5.772109e+00	5.037511	4.458787e+00	3.987392	3.594870e+00	3.258684	2.956301e+00	2.810744	2.362675e+00	1.805839	1.290544e+00	0.922289	6.591142e-01	0.471037	
10427	120.631637	9.172625e+01	69.747082	5.303450e+01	40.326531	3.421451e+01	33.569793	3.281610e+01	29.099810	2.560705e+01	22.518028	1.999987e+01	18.171969	1.685440e+01	15.747396	1.462789e+01	13.653058	1.308983e+01	13.122216	1.364989e+01	14.420886	1.518129e+01	15.677193	1.566878e+01	15.111549	1.410364e+01	12.746431	1.114266e+01	9.458726	7.947387e+00	6.739362	5.793633e+00	5.057245	4.477240e+00	4.004932	3.611770e+00	3.275141	2.972432e+00	2.826731	2.375640e+00	1.816585	1.298972e+00	0.928846	6.641831e-01	0.474932	
10485	120.299604	9.164218e+01	69.811450	5.318117e+01	40.512507	3.441025e+01	33.751281	3.299960e+01	29.293999	2.581471e+01	22.740034	2.022596e+01	18.381839	1.703247e+01	15.888754	1.473695e+01	13.736930	1.315617e+01	13.177884	1.370023e+01	14.469618	1.523049e+01	15.727286	1.571865e+01	15.159612	1.414861e+01	12.787354	1.117892e+01	9.490193	7.974641e+00	6.763342	5.815158e+00	5.076979	4.495694e+00	4.022473	3.628672e+00	3.291600	2.988566e+00	2.842721	2.388612e+00	1.827340	1.307410e+00	0.935414	6.692621e-01	0.478838	
